source,date,text,rating,metadata
Trustpilot,2026-08-15 20:24:03,"It is no surprise that a platform fined $4.3 billion by the US DOJ for deliberate AML/KYC failures—whose founder was jailed—is now actively facilitating scams. My 20-day ongoing P2P ""Triangle Scam"" nightmare proves they still protect fraudsters while punishing legitimate users.

After I successfully transferred funds to a Sri Lankan P2P seller's provided wallet, he executed a classic scam by suddenly denying ownership of that wallet. I submitted full payment proofs and a personal KYC video taking full responsibility. In response, support agents (including Botros, Evan, Max, and exceptionally awful ones like Parker V and Fager) turned the investigation entirely against ME.

Here is the ultimate hypocrisy: In live support chats, agents explicitly confess they are certain the funds reached the seller and that he is fully responsible for the provided wallet. Yet, they admit they ""cannot state this on the official appeal record."" When I offered a fair resolution—""Ask the seller to refund the funds, and I will cancel the order""—they refused, stating they ""cannot announce something like that at this time.""

They think these chats happen in ""secret rooms."" Instead of holding the scammer accountable, they have technically blocked me from posting on the appeal page. While keeping me gagged, they constantly post illogical, illegal demands for third-party documents on that same page, issuing automated warnings that I am ""uncooperative"" to justify handing my funds to the fraudster.

As for their illusion of ""Regulation and Protection"":
1. The Whistleblowing channel is a sham. My formal complaint (Ticket: WB223851918) against staff misconduct was permanently deleted from the system within hours!
2. The FSRA in Abu Dhabi, their paraded regulatory partner, washed their hands of the issue, proving they are just a facade.
3. The Data Protection Officer (DPO) ignored my legal request for chat transcripts, forcing me to manually archive their confessions before they alter the records.

To the Binance rep pasting automated PR replies here: Save it. I am exposing you mercilessly. A massive, fully documented Mega-Thread featuring your ""secret"" chats, gagged appeal pages, and deleted complaints is coming. The crypto community will soon see exactly how you operate.",1.0,The Regulatory Illusion: How Binance Facilitates Scams and Punishes Victims | EG
Trustpilot,2026-08-15 14:28:34,Used fof 5 years bought alot of crypto any rewards or something for using them ? Not a singel cent!!! join this join that u are trash ! no rewards no cashback notihng dont even wanne know how much i have payed u in fees and never gotten anything back dont recomend this shit,1.0,Used fof 5 years bought alot of crypto… | NO
Trustpilot,2026-08-15 03:09:21,"Id case : 167424811
Absolutely terrible experience. I haven't logged into my account in 3 years. I went through the verification process, successfully passed the facial recognition scan, and submitted my documents—only for them to continuously reject my documents without clear cause and abruptly terminate my account for supposedly ""violating terms of use."" I did nothing wrong other than trying to regain access to my own account. Customer verification system is completely broken and unfair.",1.0,Absolutely terrible experience | AU
Trustpilot,2026-08-14 14:44:23,"My experience with Binance has been extremely negative. At this point, **Binance has been holding my money for 45 days and still has not returned it**, despite numerous requests to support and all the evidence I have provided.

I have repeatedly submitted everything they requested: screenshots, transaction details, videos, and additional explanations. Yet their support team keeps going in circles — asking the same questions I have already answered, requesting the same materials again, and providing neither a clear resolution date nor a reasonable explanation for why my funds are still being withheld.

What makes this even more unacceptable is that these are **returned funds that were already sent back to a Binance wallet**. In other words, Binance has the money, but I have been unable to get it back for a month and a half.

Because of this treatment, I am left with the impression that Binance is acting like a fraudulent company: customer funds are withheld for weeks, the support process is deliberately dragged out, and instead of resolving the issue, the customer receives repetitive template responses and new demands.

**45 days without returning my money is completely unacceptable for a company of this size.**

Until Binance returns my funds, I cannot recommend using this platform. If you keep significant amounts of money there, keep my experience in mind: if a dispute arises, you may lose access to your funds for an indefinite period of time.",1.0,Binance Has Been Holding My Funds for 45 Days | UA
Trustpilot,2026-08-14 05:17:34,"Case ID: CC9775122

53 days — Binance has now missed TWO promised deadlines

My account was frozen after transferring funds to an external wallet, which Binance says is no longer permitted under its terms and conditions. However, I received no prior notification, email, message or warning that this wallet was no longer within the permitted terms. Binance had also allowed me to make transfers to the same wallet previously. How are customers expected to know that the status of a wallet has changed if they are given no notification or warning whatsoever?

My Binance account/funds have now been restricted for 53 days.

Despite this, my issue remains unresolved.

What is particularly unacceptable is that Binance gave me two separate deadlines for resolving my case, and both deadlines were missed. Each time, I was left waiting and subsequently given another generic explanation that my case was still being reviewed by an internal team.

I have now spent 53 days chasing this issue and repeatedly explaining the same situation to different support agents. I have asked for the matter to be escalated to a manager and to the appropriate internal team responsible for the review.

At this point, I am not looking for another apology or another generic message telling me to be patient. I need someone to take ownership of this case, properly escalate it and provide an actual resolution.

I have always considered Binance to be a major and reputable exchange, which makes this experience extremely disappointing.

Binance, please take ownership of this case and escalate it urgently. I have already waited 53 days and two promised deadlines have now passed.",1.0,Case ID CC9775122 - 53 days - TWO Missed deadlines | GB
Trustpilot,2026-08-13 12:11:21,"My last review was removed and I understand Binance may not like negative reviews. I have proof of everything I’m sharing here. On July 28 Adam with Binance ask me some questions why I deposited money at Binance along with other questions such as asking me if I have assistance or an advisor with my opening an account with them. I answered their questions and they put my account under review with no explanation. Then they locked me out of my account so I can’t even login. At this point I just want to close my account their level of scrutiny is ridiculous, and they won’t give me access. I have screenshots of all interactions with Binance and emails proving what I’m talking about here. This company has been very unprofessional in the way they have dealt with me. I understand Binance does not want this kind of review. I can provide evidence of what they are doing with my account. What I’m sharing is accurate and can be proven it’s found under ticket number 11956652 and so far they have provided no solutions and keep telling me this review should be less than a month. There’s no reason for a review and it’s my intention to immediately close my account once login access is restored. But right now it seems I’m dealing with a high level of incompetence.",1.0,Very unprofessional | US
Google News,2026-08-12 07:00:00,"Wall Street Journal urges judge to toss Binance defamation suit - Courthouse News <a href=""https://news.google.com/rss/articles/CBMilgFBVV95cUxOQkxTYXJzRVJ5cVVhZ0tvTGlLTE93Rzl0cDRvdzB0Q2tZb3F0cjN3WW1pVDZYY2NIRGtCRDFUYnkxVm1nMTB2dTVrSjZHU0x4QVA2MThUWVd1R0FMdTFBaUJMMG9HZGEtblh4UzVlNnZOcFRSN1loMzZlUm16VUlHYnFsNzROS05SaUlzNjQ5X2UxU3hRR3c?oc=5"" target=""_blank"">Wall Street Journal urges judge to toss Binance defamation suit</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Courthouse News</font>",,Google News
Trustpilot,2026-08-12 01:32:57,I dislike binance because they make it so complicated to with draw my own money and on top of that there are so many scammers that tried to scam me .. why must I find it so difficult to withdraw my own money . I do not recommend this site,1.0,I dislike binance because they make it… | GB
Trustpilot,2026-08-10 10:17:17,"They close my account without giving me a reason why, all after a transfer I received, of 10 USDT. No reason why, they closed it, and I lost some of my funds because oof them. I worked with them for years. Avoid them entirely if possible",1.0,Avoid | RO
Trustpilot,2026-08-09 18:43:46,"Case ID #167164809
I have a locked transaction of 500 USDT on Binance however now they decided that I can't use the rest of my funds after I decided to deposit some more and they locked them as well. The first deadline that i was given back in May was July 3rd, after that they gave me another deadline of 4 weeks and now when I asked again they again said 4 weeks even for money that should not be locked. It appears that they tell you a new deadline on when the check will be done by on purpose to keep your money locked. If anybody at Binance reads this I am willing to remove this review if my money and account are unlocked. You can't take peoples money without any reason and I plan to escalate this further if you don't give me a proper resolution because I have not broken any TOS at all.",1.0,Binance is a scam and they take your money | BG
Trustpilot,2026-08-09 11:40:19,"When I first started using binance, it was great....able to send money to a friend with ease. Now it's all changed, I was told that I had violated their terms and conditions, stating that the wallet address that I was sending to was causing this breach although, it's the same wallet I have used since Dec 2024 ! Over two months have passed, and I still don't have a suitable explanation as to why my account suspension is in place. They themselves allowed all the transfers to happen, so why all of a sudden, after 18 months, has the wallet address become an issue ? Customer service only say that it's up the internal team to contact me with the answers. Disgraceful treatment.
Case ID #166405138
This is the answer I received today : I sincerely apologize for any inconvenience caused, and I fully understand how this situation is inconvenient for you at the moment. Your account is still under review by our Specialized Team. We kindly ask you to wait patiently until this mandatory review is completed, as no information will be available to you until the mandatory compliance review is finished. Thank you for your understanding.
Complete and utter shambles, the way people are treated !!!",3.0,Customer service let down. | GB
Trustpilot,2026-08-09 08:47:41,,, | 
Trustpilot,2026-08-09 08:47:41,,, | 
Trustpilot,2026-08-09 08:47:41,,, | 
Trustpilot,2026-08-09 08:47:41,"Title / Subject:
Urgent: Case ID #167140709 - Frozen for over a month, missed promise date (Aug 4)
Body:
Dear Binance Team,
My account withdrawals have been frozen for over a month (Case ID: #167140709). I was explicitly promised a resolution by August 4th, but I have received no update.
As a business owner, this ongoing freeze is causing severe financial damage and halting my commercial operations.
If a specific transaction is under review, please freeze only that disputed amount and release the rest of my legitimate funds immediately.",1.0,Binance | OM
Trustpilot,2026-08-09 08:47:41,,, | 
Trustpilot,2026-08-09 08:47:41,,, | 
Trustpilot,2026-08-07 21:51:15,"I’ve been trading on Binance for a long time and have built my reputation from scratch through hard work. But sometimes there are ill-wishers or resentful people who might just leave you a negative review for no reason at all...

But it’s good that Binance has a feature to remove negative reviews, right? It’s just a shame that they refuse to remove even the most brazen, unfounded reviews without a valid reason! They just send templated responses saying that users have the right to express their opinions... But what about my opinion? What about the time and effort I’ve invested in building my reputation and in my work? How can you, as a serious platform, allow your traders to be harmed so easily? Where is the justice? And you won’t find any justice here, judging by the

CID: 166020140

Read about the injustice I faced. If you care of course.

Update 1: They didn't send me any information and didn't solve anything... Totally ignore and incompetence. I wouldn't recommend anyone deal with this platform, and God forbid you keep your money there.",1.0,"No protection for traders, no customer service. | AZ"
Trustpilot,2026-08-06 06:36:55,"Case ID: #166628634. Binance support falsely claimed scammer Douk17 was frozen, but their trades increased from 445 to 448 post-claim. Now CS Kimmy admitted in chat logs that the account partially has funds, yet support refuses to lock them. Gross negligence by P2P support team.

Binance posted a copy-paste PR template reply below telling me to follow Live Chat ""guidance.""

The reality? Live chat is stuck in a loop asking for local police reports, knowing full well local authorities do not process retail international P2P disputes.
Meanwhile, CS representative Kimmy ALREADY confirmed in writing that scammer Douk17 HAS funds, yet Binance allowed 3 NEW sell trades after claiming the account was frozen. Binance is actively refusing internal risk escalation for Case #166628634 and hiding behind automated PR replies!",1.0,"CS Kimmy confirmed scammer has funds, but support let them trade! (Case #166628634) | PK"
Trustpilot,2026-08-06 00:24:25,"I have been trying to withdraw my own money for over a week and a half.

First, Binance had technical issues with ZEN withdrawals and told me to use P2P instead. I followed their instructions, but ended up dealing with a dishonest buyer who claimed to have paid.

Binance Support told me that if I obtained official confirmation from ZEN Bank that no payment had been received, they would be able to resolve the case. I spent an entire day contacting the bank, completing additional verification, and finally obtained official confirmation that no incoming payment existed.

After I provided this evidence, Binance did not resolve the case. Instead, they gave the buyer more time—even though the buyer failed to provide the official bank proof that Binance themselves requested.

Throughout this process, I was repeatedly given contradictory information by different support agents. One agent promised one thing, another later admitted that the previous information was incorrect. I spent days under constant stress, repeating the same explanations and providing every piece of evidence requested, yet nothing was resolved.

The worst part is not even the delay—it’s being misled by customer support and receiving apologies instead of actual solutions.

I used to believe Binance had one of the best support teams. Unfortunately, after this experience, I no longer believe that is true. I hope this review helps other users understand what they may face if they ever need real assistance.",1.0,I have been trying to withdraw my own… | DK
Trustpilot,2026-08-05 14:35:17,I changed my password using the site prompts and my account has been under review for over a week. I have bitcoin on there that I cannot access. I have tried to talk to a representative but get no one. I have asked for a refund and it is still under review. I would not use this site,1.0,I changed my password using the site… | US
Trustpilot,2026-08-02 17:13:32,"My Binance personal account has been restricted for over 2.5 months (75+ days) without any transparent reason or requests for documentation. On July 16th, support confirmed my case was officially escalated, but today on July 30th, they just quoted the Terms and Conditions and told me to wait. Keeping a user's personal funds locked for over 75 days with no clear compliance requirement is completely unacceptable. Customer support is only sending automated templates. Please have a senior manager review my Case ID urgently.

LATEST UPDATE: Today I went to the live chat as instructed. Agent Nicholas ignored my case completely, gave me a template expanding the wait time to 3-4 weeks, and when I confronted him about Binance's public promise for an urgent escalation from 3 days ago, he literally stopped responding and ignored my messages. This is how Binance treats users whose personal funds they hold hostage for 75+ days! Unprofessional and completely unacceptable.",1.0,Personal funds frozen for 2.5 months. Case ID: 162252824 | BG
Trustpilot,2026-08-02 07:44:22,"I tried to fund my account in June 2026. My deposits kept failing with no explanation and no error message telling me why.

I eventually worked out the reason myself: there was an undisclosed $300 daily cap on my account. Their own records show my credited deposits that night summed to exactly $300 — and every single attempt after that was declined. 16 failed attempts total.

The next morning a $1.00 deposit was declined. Not $400 — one dollar. That's how I knew it wasn't my bank.

Binance.US then confirmed my Advanced Verification, advertised ""higher deposit limits,"" and prompted me to deposit funds. I did. Two of those deposits were later reversed, and I received a collection notice saying my account had an
""unpaid balance"" and that they had the right to recover it from my account.

I never withdrew a cent, never made a trade, and never held any crypto. Their own transaction records confirm all three. When the disputed deposit was reversed, my account held $618.38 — more than enough to cover it. My balance never went negative. There was no unpaid balance to collect.

I'm also missing $21.62 that doesn't appear as a fee on any record and can't be explained by any withdrawal or trade, because there weren't any.

Undisclosed limits caused the failures. Then I got a debt notice for it. Avoid.",1.0,"Undisclosed deposit limits, then billed me for a balance I never owed | US"
Trustpilot,2026-08-01 13:16:47,"Case ID #165674785

Hello I m seller i send money my friend I have full proof last months but binance my account locked 24h then I have to wait 24h then I checked again but my account temporarily suspend 30 days my account suspended 09-06-2026 to 20-07-2026 but now date is 31-07-2026 i contact daily support but support say me wait for mail reply wait for mail reply but I didn't get any mail it's scam my money now I want my money back please help 🙏🙏🙏",1.0,Scam 144$ | IN
Trustpilot,2026-08-01 11:41:33,"I am having an issue with an uncredited deposit recovery request.

The requested verification video has been submitted several times, following all the instructions provided. However, the application keeps being rejected without any clear explanation of what is missing or incorrect.

The video includes the required information, such as my ID, the login process for the source account, and the communication with the platform that processed the refund. The refund transaction was successfully completed on the blockchain, but the funds have still not been credited to my Binance account.

Attempts to contact Binance through live chat have also been unsuccessful, as the system keeps redirecting me to automated responses without providing any clarification.

A manual review of the case would be appreciated, along with a clear explanation of what is wrong with the previous submissions. If something is missing, please specify exactly what needs to be corrected instead of rejecting the application without further details.

Uncredited Deposit Application ID: XnMwE2AUWbkBrUnIokqB",1.0,Recovery request repeatedly rejected without explanation | PT
Trustpilot,2026-08-01 05:44:20,"Binancs P2P is encouraging scammers on thier platform ,I wanted to sell my USDT,buyer marks the transaction as done but its fake ,he fails to produce evidence of payment whiles seller produce video and screenshot of bank account where no payment has been done,buyer breach p2p rules by asking seller to go on WhatsApp and after over 12 hrs my USDT is not released to me? Why are binance still holding my USDT if buyer fails to provide proof of payment for over 12 hrs ?
Order number : 22916538465524146176",1.0,Binancs P2P SCAMS | AE
Trustpilot,2026-08-01 00:53:50,"I was told to pay a $250 fee to make a withdrawal. I was told the withdrawal could be made after a certain time the next day. The time came, and then I was told to make another fee of $200.
This company is all about fees, not service, and there are better companies to do business with.",1.0,"Fee after fee, in spite of what is said. | US"
Trustpilot,2026-08-01 00:01:11,"I would like to talk to you about withdrawals on Binance, which are a complete nightmare. I wanted to withdraw my money and I have never had such a hard time doing so, especially with the Passkey system which doesn't work properly.

If you want to withdraw your money, you go through the classic procedures: phone number, email, 2FA, and then comes the PASSKEY—that's where the nightmare begins.

To verify, you scan a QR code with your phone, you validate it, and then you get a new QR code, this time directly on your phone screen. How are you supposed to scan a QR code with your own phone? If, like me, you manage to find a workaround, you scan it only to get an ""error occurred"" message.

Absolute BLISS. In the end, my account is almost locked due to too many failed attempts.

Thank you Binance, I'm taking my money out and GOODBYE!",1.0,withdrawals | FR
Trustpilot,2026-07-31 05:44:49,"you lying on public they block me

case id 166483012

I have a binance account for 3 years and always i was losing in trades , the past 4 days i bought EXED currancy and from 1700 usd i made 7200 usd , after that i sent the money to my mother because she have an operation in the hospital , we woke up in the next morning that my account and my mother account is frozen and they claim that 48 days ago i had a transfer which is flaged we sent all the needed from screen recording proof everything they asked for but every time we send they go back from my mother wallet to my wallet to my cold wallet to my friend wallet and now they need a screen recording from the crypto office that transfe4 to my friend that he transfer to my cold wallet to my binance wallet to my wallet , in the end they dont want me to get the cash out of the system",1.0,case id 166483012 | AM
Trustpilot,2026-07-29 15:35:02,"Same shit as Kraken! Just a rip-off and no refund! Here's proof below Binance that you are thieves too! These are my funds but you hold them and don't give me access to my money! Investigate this and you will see that I bought ETH on this wallet but I was never given access to my money! Cryptocurrencies are the biggest scam since the beginning of humanity! Give me my money back, you gang of thieves! Here's the proof!

Subject: Formal Request for Compliance Review – Fraudulent Transaction Involving Binance Deposit Address

Dear Binance Legal & Compliance Team,

I am submitting this formal request for a compliance review regarding a suspected fraudulent transfer of cryptocurrency. After tracing the funds on the blockchain, I have confirmed that assets originating from my wallet were deposited into Binance-controlled addresses. I request that Binance initiates an internal investigation, preserves all relevant data, and prepares to cooperate with law enforcement.

Summary of the incident
I was deceived into transferring cryptocurrency, and the funds were subsequently routed to Binance deposit addresses. I have documented the full transaction path on the blockchain and can confirm that the recipient is using Binance services.

Details of the transaction chain
Originating wallet (my address):
0x0B00b5401C39642CFe4E3c56bDFB45af98e6Ca26

Blockchain: Ethereum

Transaction hash(es):
(Please insert the relevant ETH transaction hashes here — I can help you list them if needed.)

Receiving Binance deposit addresses:
0x3bF520...5cC809
0x9b9096...D5dFa9
(Add any additional Binance deposit addresses identified.)

Request to Binance Legal / Compliance
I respectfully request that Binance:

Identifies the Binance account(s) that received the above-mentioned deposits.

Preserves all relevant data, including KYC information, login history, IP logs, device fingerprints, and internal transfer records.

Freezes the associated account(s) if possible, pending law enforcement action.

Prepares to provide all relevant information to law enforcement upon official request.

Confirms receipt of this compliance request and outlines the next steps.

Law enforcement involvement
I am prepared to file a formal police report and provide all blockchain evidence. I request that Binance retains all relevant data to ensure it is available for investigation.

Thank you for your cooperation.
Sincerely,
Dzemil Novalic",1.0,Same shit | SE
Trustpilot,2026-07-24 12:46:41,,, | 
Trustpilot,2026-07-24 12:46:41,,, | 
Trustpilot,2026-07-24 12:46:41,,, | 
Trustpilot,2026-07-24 12:46:41,"Binance is great when it works. Low fees, huge selection of coins, and P2P is probably the best in the market. I've been using it for over two years to move funds in and out of my poker accounts, and 80% of the time, everything goes smoothly.
But here's the problem - customer support is painfully slow. I had a withdrawal stuck for almost 48 hours last month, and the chat support kept giving me generic copy-paste responses. No real help. It eventually resolved itself, but I had zero communication about what went wrong. That's not okay when you're dealing with real money.
Also, the mobile app keeps pushing notifications about promotions and shitcoins I don't care about. Feels spammy.

Would I recommend Binance? Yes, but with a warning - don't expect any support if something goes sideways. It's a love-hate relationship. 3 stars for now. Might change if they fix customer service.",3.0,Binance is great when it works | EG
Trustpilot,2026-07-24 12:46:41,,, | 
Trustpilot,2026-07-24 12:46:41,,, | 
Trustpilot,2026-07-24 12:45:09,"very hard to use, only for professionals which are 0,1%
even the creators dont know what they are doing, one couldt by through paypal which they stopped.
transfered all my crypto to other easy to use apps.",1.0,Very hard to use | NO
Trustpilot,2026-07-24 05:09:13,"I just went to sign up for Binance TH -Please DONT DO IT, what a shocking experience I got as far as the PDF's to download and my mobile froze in the app - I try to contact their service desk & Im required to take a video of myself stating my name todays date and that I give them the Ok to modify my goggle authenticator what an absolute horrid experience the 30 minutes sign up turned to an hour and both my mobile an their online verification were still frozen at the PDF upload and nothing I could do - Dont sign up really dont sign up! what a horrible experience I ended up having to disable account what a horrid, horrid experience truley Dont sign up they have no service back up or real assistance I would even give then one start absolutely worst on line sign up experience ever.",1.0,I just went to sign up for Binance TH… | TH
Trustpilot,2026-07-23 13:49:39,"Good excnage, but it's better to find another one for funds holding.",4.0,Good excnage | NL
Trustpilot,2026-07-22 20:30:50,"Binance P2P operates as a predatory platform that actively enables financial loss and provides zero accountability. Losing thousand of Euros on Order ID 22897699353152159744 exposed the terrifying reality of their broken dispute resolution system, which routinely hands funds over incorrectly while completely abandoning buyers that have contributed to their long term platform growth. Instead of investigating proof of payment or offering a fair appeal process, the platform simply allows people to cheat us buyers of our hard earned funds and they cover themselves to prevent litigation and lawsuit through the excuse of timing out and other protocol. Their entire support infrastructure consists of soulless automated bots designed solely to deflect blame, stall complaints, and protect the other party. Operating an escrow service that handles thousands of euros while maintaining zero real-time human protection makes them entirely complicit in the theft of user capital. Anyone trusting them with their hard-earned money is gambling against a rigged system that will gladly take the funds and lock the doors behind them.",1.0,Binance P2P: A Predatory Platform That Enabled Theft | PL
Trustpilot,2026-07-22 15:58:55,,2.0,The onboarding is very difficult | AT
Trustpilot,2026-07-22 09:51:29,Binance is a scam. Stay away from this platform. Its impossible to withdraw your funds and your money is lost.,1.0,Binance is a scam | DK
Trustpilot,2026-07-20 15:01:32,"UPDATE (July 20, 2026): This platform is an absolute joke. Today, their public relations team replied to my previous review claiming they ""reached out to their fiat partner (Case ID: #164107094).

However, when I opened the Live Chat immediately after, the agent (Danijel) gave me the exact opposite automated excuse, claiming ""funds have not been received yet."" They have absolutely no idea what they are doing. The transfer was REJECTED by the correspondent bank J.P. Morgan (Reference: 2107971165J5) over a month ago, which means the money was returned to Binance's provider.

Their chat support is completely useless, contradictory, and just trying to stall. They are hiding behind templates while my money is missing. I have already notified the U.S. FTC (Report #204177760) and CFPB, and my bank is initiating a SWIFT recall today. Do not trust Binance with your fiat transfers!",1.0,UPDATE (July 20 | BA
Trustpilot,2026-07-18 17:13:22,My experience with Binance was terrible. I stopped using this app after my asset was frozen without any proper explanation.,1.0,My experience with Binance was… | NG
Trustpilot,2026-07-18 12:09:08,"Binance has an absolutely disgusting and horrible attitude toward its customers; I honestly cannot imagine a worse platform right now. Their support team responds exclusively with generic scripts, and the moment you try to ask for detailed information, they completely ignore you.

Case ID #165867338
The deadline to resolve my issue has already passed—it has been left hanging for over 43 days! No new deadline has been given, and nobody can tell me when this will be resolved. It is pure stonewalling. With this kind of treatment, I have completely lost any desire to ever use this platform again. Shame on you! Your total lack of customer care and sheer negligence is absolutely repulsive.

Waiting for over 43 days with zero clarity while getting nothing but scripted, copy-pasted answers is exhausting, especially when dealing with a financial platform.

Please be incredibly careful if you choose to use this platform. They can freeze your account and hold all of your funds without warning. They told me to wait 42 days, and now that the deadline has passed, they just keep telling me to wait indefinitely without offering any explanation whatsoever.",1.0,MY WHOLE ACCOUNT GOT FROZEN AND IT’S BEEN 43 DAYS I DIDN'T HEAR ANY UPDATE!! | VN
Trustpilot,2026-07-17 19:17:45,shitties site and app u will ever see i proved everything that money was mine and all legit and they wanted to return to original app hot wallet i proved sender id was different they said it would take 1 week then 2 week now 30 days and my money is stuck shitty ass site,1.0,shitties site and app u will ever see i… | GE
Trustpilot,2026-07-17 16:30:11,"My experience using binance.

They are the flagship for the crypto exchange offering nearly every crypto service you might need. It's easy to trade with relatively fast executions(even though I am geographically very far apart) and markets are very liquid so your stoploss and other limit orders will be executed in most cases.

Binance support can be good, depends on who you get and what your problem is. Everything flows very smoothly while you are using this app, could be little better, not on Bybit level in UI and user experience but it's close.

However, they do still list coins that they shouldn't list and crypto exchange of this reputation should know better. Room to improve, for sure.",4.0,My experience using binance. | HR
Trustpilot,2026-07-16 21:06:25,"I am extremely disappointed with Binance's handling of my case.

Although Binance received my tokens, they informed me that I simply have to wait ""a few months"" until they are able to recover data from their alpha version before they can begin assisting me. They explained that no recovery can be processed immediately and that additional time is required before support can be provided for cases like mine.

What made the experience even more frustrating is that Binance closed my support ticket instead of keeping it open or placing it on hold until the issue could actually be addressed. As a result, every time I contact customer support, I have to explain the entire situation from scratch, despite the fact that the chat history is available. This makes the support process unnecessarily time-consuming and exhausting.

Waiting several months because of Binance's internal technical limitations is simply unacceptable. Customers should not have to bear the consequences of issues within Binance's own systems, especially when there is no clear timeline or proactive follow-up.

Overall, the lack of communication, the closure of my case before it was resolved, and the need to repeatedly justify my situation have made this a very poor customer support experience. I hope Binance improves its asset recovery process, keeps unresolved cases open, and provides customers with clear updates instead of leaving them to start over with each new conversation.",1.0,I am extremely disappointed with… | FR
Trustpilot,2026-07-15 16:01:41,trading futures in binance is absolutely a scam extremely high fees that will make impossible to win NEVER USE BINANCE,1.0,"trading futures in binance is…SCAM extremely high fees, Impossible to win | XK"
Trustpilot,2026-07-12 16:11:56,"My experience with Binance - Please be aware

I have been a Binance user for a long time. Previously, I sent payments twice to the same wallet address without any issue. Binance processed those transactions successfully.

Recently, I sent another payment of $90 to the same address to pay a Forex educator for tutorial videos and mentoring. This time Binance informed me that the address violates its Terms of Use and froze my account for an investigation.

As a result, about $1,450 of my personal funds—which are unrelated to the $90 payment—are frozen until approximately 20 August.

I understand Binance has to investigate suspicious activity. However, I question why the same address was accepted previously and then later treated differently, and why the entire account must be frozen for more than 40 days instead of only the transaction under review.

Binance should reviews this policy and finds a fairer way to handle situations where users may have acted in good faith without knowing an address had become problematic.",1.0,My bad experience with Binance | AF
Trustpilot,2026-07-11 22:29:58,"Everything was fine on Binance for a while until I logged in one day and I got a message suddenly saying my account is locked and will close immediately. I had 15k in my account which I was about to send crypto that morning. I never had my vacation and they still haven't resolved the issue. This is already the 5th day and I have the same message when I attempt to log in, saying they are working on the problem. This is worst customer service I have seen in a long time. There's nobody to contact and no number provided.",1.0,Horrible customer service | US
Trustpilot,2026-07-11 05:38:00,"This is ref: Binance 9th-year meetup happening in Colombo - registration. / Binance Case ID 165127952
As a practice, whenever I receive an invitation request for such an event from Binance, I try to register for it. But as usual, even though I did it on the same second, I am getting the message ""registration closed"". As per customer service, registration was done on a first-come, first-served basis.
But I had noticed through social media channels that a certain set of people were in every year's events, which means they haven't had a registration issue at all.
After bringing this concern below is the reply I got from Binance. Invitation request emails were sent gradually in sets. So not as one bulk. which mean to say they have the opportunity to decide which sets were getting emails or indirectly control registration; this is very unfair. First place they should not send emails to an event if registration was closed. So, as per my understanding, to show the world they are fair enough, they are sending emails to everyone even after registration was fully booked using the people they want to be in the event and sending invitation emails to the rest after registration closed. This happens every time. Below is their reply

""As event seats were offered on a first-come, first-served basis, and notifications were sent gradually, I am sorry that at the moment all available spots were filled quickly before your signup could be completed.
07:46""",1.0,Binance Case ID 165127952 | LK
Trustpilot,2026-07-10 10:35:21,"Worst company and support ever, froze my funds for almost 2 years for no reason at all",1.0,Worst company and support ever | US
Trustpilot,2026-07-08 21:18:04,"Never use this platform and better always use private wallets instead. These guys are completely unprofessional and their support sucks full of lies and wrong promises, to collect money for any service like KYC etc they follow up like anything after paying the payment, they ignore you and again come up with another beautiful idea to steal your money...they say we resolve the issue in 30min and that 30 min will go to 30 days and still no solution. No accountability to customers and no SLA's adhered by the support team. It will all go well as long it goes, once any issue comes and you need to contact support, you are gone ...god only knows when that issue will be resolved! Save your money better go to provate wallets!",1.0,Their support team sucks! Not trustworthy application and very poor SLA's | KW
Trustpilot,2026-07-08 03:08:39,"Binance customer services and Binance itself, steal your identification all legal documents, ID just to state unverified even after video call stating my name holding my ID and information Still being declined, And when they cannot figure out how, they pass you on to the next Customer service. And specialist who cant help, people are only limited in giving what they can provide, yet they ask for far more then is necessary to do so, and treat you like a criminal, dont ever sign up with Binance there are way better platforms.",1.0,Binance customer services and Binance… | NZ
Trustpilot,2026-07-07 12:31:28,"This is my order number: 22907507862900588544. The other party neither made the payment nor provided any proof, yet the order was automatically released. Subsequently, they left negative feedback for me—despite me doing nothing wrong—and now Binance refuses to remove it. It is the worst platform in the world; I have been speaking to Binance chat support all day, but my issue remains unresolved. They claim it is out of their hands, stating that the negative feedback can only be removed if the other party agrees to it; otherwise, it stays.",1.0,Useless platform | PK
Trustpilot,2026-07-06 00:56:18,"If the founders coins are frozen, the protocol is broken.",1.0,If the founders coins are frozen | US
Trustpilot,2026-07-04 00:05:15,"I don't even know where to start... I've been using Binance practically every day for 7 years. I never had my account restricted or faced any issues whatsoever. Last week, I transferred USDT from my BingX account to Binance; imagine my shock when I checked Binance and found the two deposits I’d made were FROZEN. I spent two days waiting for a response from support chat—which is full of actual bots using canned phrases; they can't solve a thing and are completely useless. After that two-day wait, they told me my account had been closed (WITHOUT ANY EXPLANATION. NOTHING! ZERO) and that I had 7 days to withdraw my funds—funds that are currently frozen and impossible to withdraw. I'm speechless; it's some of the worst customer support I've ever seen. Binance is dead.",1.0,I don't even know where to start.. | PT
